0.400,0.200,0.000,0.600,0.200,0.000,0.600,0.500,0.000,0.400,0.500,0.000,0.500,0.350,0.600,1
0.000,0.000,0.000,0.500,0.000,0.000,0.500,0.500,0.000,0.000,0.500,0.000,0.250,0.250,0.800,1
0.500,0.000,0.000,1.000,0.000,0.000,1.000,0.500,0.000,0.500,0.500,0.000,0.750,0.250,0.700,1
0.000,0.500,0.000,0.500,0.500,0.000,0.500,1.000,0.000,0.000,1.000,0.000,0.250,0.750,0.600,1
0.200,0.000,0.000,0.400,0.000,0.000,0.400,0.200,0.000,0.200,0.200,0.000,0.300,0.100,0.700,1
0.000,0.200,0.000,0.200,0.000,0.000,0.200,0.400,0.000,0.000,0.400,0.000,0.100,0.200,0.700,1
0.300,0.100,0.000,0.500,0.100,0.000,0.500,0.300,0.000,0.300,0.300,0.000,0.400,0.200,0.600,1
0.100,0.300,0.000,0.300,0.100,0.000,0.300,0.500,0.000,0.100,0.500,0.000,0.200,0.300,0.700,1
0.400,0.400,0.000,0.600,0.400,0.000,0.600,0.600,0.000,0.400,0.600,0.000,0.500,0.500,0.600,1
0.200,0.200,0.000,0.400,0.200,0.000,0.400,0.400,0.000,0.200,0.400,0.000,0.300,0.300,0.700,1
0.600,0.600,0.000,0.800,0.600,0.000,0.800,0.800,0.000,0.600,0.800,0.000,0.700,0.700,0.500,1
0.100,0.100,0.000,0.300,0.100,0.000,0.300,0.300,0.000,0.100,0.300,0.000,0.200,0.200,0.800,1
0.400,0.000,0.000,0.600,0.000,0.000,0.600,0.400,0.000,0.400,0.400,0.000,0.500,0.200,0.600,1
0.000,0.400,0.000,0.400,0.000,0.000,0.400,0.800,0.000,0.000,0.800,0.000,0.200,0.400,0.700,1
0.300,0.300,0.000,0.600,0.300,0.000,0.600,0.600,0.000,0.300,0.600,0.000,0.450,0.450,0.600,1
0.200,0.100,0.000,0.400,0.100,0.000,0.400,0.300,0.000,0.200,0.300,0.000,0.300,0.200,0.800,1
0.100,0.200,0.000,0.300,0.200,0.000,0.300,0.400,0.000,0.100,0.400,0.000,0.200,0.300,0.700,1
0.500,0.200,0.000,0.700,0.200,0.000,0.700,0.500,0.000,0.500,0.500,0.000,0.600,0.350,0.600,1
0.200,0.500,0.000,0.500,0.200,0.000,0.500,0.800,0.000,0.200,0.800,0.000,0.350,0.500,0.700,1
0.300,0.400,0.000,0.700,0.300,0.000,0.700,0.800,0.000,0.300,0.800,0.000,0.500,0.550,0.600,1
0.400,0.600,0.000,0.800,0.500,0.000,0.800,0.900,0.000,0.400,0.900,0.000,0.600,0.700,0.500,1
0.100,0.600,0.000,0.400,0.400,0.000,0.400,0.900,0.000,0.100,0.900,0.000,0.250,0.700,0.600,1
0.500,0.500,0.000,0.800,0.400,0.000,0.800,0.800,0.000,0.500,0.800,0.000,0.650,0.600,0.500,1
0.200,0.300,0.000,0.500,0.200,0.000,0.500,0.600,0.000,0.200,0.600,0.000,0.350,0.400,0.600,1
0.300,0.100,0.000,0.600,0.100,0.000,0.600,0.400,0.000,0.300,0.400,0.000,0.450,0.250,0.700,1
0.400,0.400,0.000,0.700,0.300,0.000,0.700,0.700,0.000,0.400,0.700,0.000,0.550,0.500,0.600,1
0.010,0.010,0.010,0.300,0.010,0.010,0.300,0.300,0.010,0.010,0.300,0.010,0.150,0.150,0.500,0
0.700,0.700,0.700,0.900,0.700,0.700,0.900,0.900,0.700,0.700,0.900,0.700,0.800,0.800,0.800,0
0.100,0.100,0.100,0.200,0.100,0.100,0.200,0.200,0.100,0.100,0.200,0.100,0.150,0.150,0.150,0
0.400,0.400,0.400,0.600,0.400,0.400,0.600,0.600,0.400,0.400,0.600,0.400,0.500,0.500,0.500,0
0.200,0.200,0.200,0.400,0.200,0.200,0.400,0.400,0.200,0.200,0.400,0.200,0.300,0.300,0.300,0
0.500,0.500,0.500,0.600,0.500,0.500,0.600,0.600,0.500,0.500,0.600,0.500,0.550,0.550,0.550,0
0.700,0.700,0.700,0.800,0.700,0.700,0.800,0.800,0.700,0.700,0.800,0.700,0.750,0.750,0.750,0
0.050,0.050,0.050,0.200,0.050,0.050,0.200,0.200,0.050,0.050,0.200,0.050,0.120,0.120,0.120,0
0.800,0.800,0.800,0.900,0.800,0.800,0.900,0.900,0.800,0.800,0.900,0.800,0.850,0.850,0.850,0
0.300,0.300,0.300,0.500,0.300,0.300,0.500,0.500,0.300,0.300,0.500,0.300,0.400,0.400,0.400,0
0.100,0.100,0.100,0.300,0.100,0.100,0.300,0.300,0.100,0.100,0.300,0.100,0.200,0.200,0.200,0
0.600,0.600,0.600,0.700,0.600,0.600,0.700,0.700,0.600,0.600,0.700,0.600,0.650,0.650,0.650,0
0.020,0.020,0.020,0.200,0.020,0.020,0.200,0.200,0.020,0.020,0.200,0.020,0.100,0.100,0.300,0
0.500,0.500,0.500,0.700,0.500,0.500,0.700,0.700,0.500,0.500,0.700,0.500,0.600,0.600,0.600,0
0.800,0.800,0.800,0.900,0.800,0.800,0.900,0.900,0.800,0.800,0.900,0.800,0.850,0.850,0.850,0
0.400,0.400,0.400,0.600,0.400,0.400,0.600,0.600,0.400,0.400,0.600,0.400,0.500,0.500,0.500,0
0.700,0.700,0.700,0.800,0.700,0.700,0.800,0.800,0.700,0.700,0.800,0.700,0.750,0.750,0.750,0
0.010,0.010,0.010,0.100,0.010,0.010,0.100,0.100,0.010,0.010,0.100,0.010,0.050,0.050,0.200,0
0.300,0.300,0.300,0.600,0.300,0.300,0.600,0.600,0.300,0.300,0.600,0.300,0.450,0.450,0.450,0
0.900,0.900,0.900,0.950,0.900,0.900,0.950,0.950,0.900,0.900,0.950,0.900,0.920,0.920,0.920,0
0.150,0.150,0.150,0.300,0.150,0.150,0.300,0.300,0.150,0.150,0.300,0.150,0.220,0.220,0.400,0
0.600,0.600,0.600,0.800,0.600,0.600,0.800,0.800,0.600,0.600,0.800,0.600,0.700,0.700,0.700,0
0.050,0.050,0.050,0.300,0.050,0.050,0.300,0.300,0.050,0.050,0.300,0.050,0.150,0.150,0.500,0
0.700,0.700,0.700,0.800,0.700,0.700,0.800,0.800,0.700,0.700,0.800,0.700,0.750,0.750,0.750,0
0.200,0.200,0.200,0.500,0.200,0.200,0.500,0.500,0.200,0.200,0.500,0.200,0.350,0.350,0.350,0
0.800,0.800,0.800,0.900,0.800,0.800,0.900,0.900,0.800,0.800,0.900,0.800,0.850,0.850,0.850,0
0.300,0.300,0.300,0.600,0.300,0.300,0.600,0.600,0.300,0.300,0.600,0.300,0.450,0.450,0.450,0
0.010,0.010,0.010,0.200,0.010,0.010,0.200,0.200,0.010,0.010,0.200,0.010,0.100,0.100,0.300,0
0.500,0.500,0.500,0.700,0.500,0.500,0.700,0.700,0.500,0.500,0.700,0.500,0.600,0.600,0.600,0
0.900,0.900,0.900,0.950,0.900,0.900,0.950,0.950,0.900,0.900,0.950,0.900,0.920,0.920,0.920,0
